gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargePerTenure,NumServices,HighValue,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr
0,0,0,1,68,1,1,64.72,4409.3,1,0.94,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0,1,1,23,1,1,91.18,2089.03,1,3.8,3,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
1,1,1,0,60,1,1,68.85,4128.49,0,1.13,2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
1,1,0,0,62,1,0,85.74,5331.48,0,1.36,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1,0,0,0,1,1,1,95.47,82.79,1,47.74,2,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,0,7,1,0,78.82,547.14,0,9.85,2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0,0,0,4,0,1,21.14,98.2,0,4.23,0,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
1,0,0,0,2,1,1,19.2,27.8,0,6.4,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,0,0,0,53,1,0,83.92,4440.56,1,1.55,2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
0,0,0,0,13,1,0,62.26,790.19,0,4.45,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
0,0,1,0,6,1,0,21.97,134.73,0,3.14,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,1,0,40,1,1,19.67,802.47,1,0.48,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
1,0,1,0,21,1,0,77.13,1618.96,0,3.51,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
1,0,0,0,9,1,0,57.05,499.21,1,5.7,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,1,0,0,3,1,0,89.86,269.51,1,22.46,2,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,1,60,1,0,67.57,4064.92,0,1.11,4,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True
1,0,0,0,16,1,1,69.28,1100.99,0,4.08,2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,1,0,0,9,1,0,60.54,559.65,1,6.05,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0,1,1,64,1,1,90.38,5760.36,1,1.39,3,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0,1,0,26,1,0,84.71,2183.34,0,3.14,4,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
1,0,1,0,20,1,1,77.79,1548.57,1,3.7,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0,1,0,1,1,1,1,80.54,81.37,1,40.27,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,15,1,0,31.34,485.12,0,1.96,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1,1,0,0,14,1,1,101.17,1411.1,1,6.74,3,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
0,0,1,0,1,1,1,104.25,103.34,1,52.12,3,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1,0,0,0,27,0,0,72.62,1961.26,1,2.59,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,56,1,0,97.33,5429.64,1,1.71,4,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,26,1,0,53.62,1390.83,1,1.99,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
1,0,1,0,4,1,0,65.25,256.26,0,13.05,2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,0,0,1,21,1,0,19.2,403.23,1,0.87,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
1,1,1,0,5,1,1,21.7,96.73,1,3.62,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0,62,1,1,95.63,5916.66,1,1.52,2,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1,0,1,1,43,1,0,103.68,4468.63,0,2.36,3,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
0,0,0,1,46,0,0,59.03,2718.23,1,1.26,2,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,17,1,1,55.13,918.9,1,3.06,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,1,0,0,3,1,1,62.62,175.49,1,15.66,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
0,0,1,0,20,1,1,94.66,1889.2,1,4.51,2,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,1,1,0,34,1,0,82.28,2806.96,1,2.35,2,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0,0,1,3,1,1,66.6,192.22,1,16.65,2,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,4,1,0,88.26,360.74,1,17.65,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,1,0,37,0,1,75.53,2786.67,0,1.99,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
1,1,1,0,9,1,1,76.84,677.44,0,7.68,4,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
1,0,1,1,24,1,1,85.38,2051.54,0,3.42,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
1,1,0,0,58,0,0,48.99,2852.01,1,0.83,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1,0,1,60,0,0,46.2,2770.38,0,0.76,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1,0,1,0,37,1,0,75.94,2810.81,1,2.0,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,26,1,1,79.45,2062.11,1,2.94,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,1,63,1,1,70.9,4486.87,0,1.11,3,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,1,0,0,5,1,1,80.28,411.1,1,13.38,2,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,55,0,1,21.53,1166.85,0,0.38,0,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
1,0,0,0,32,1,1,27.08,862.94,0,0.82,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,1,0,1,51,1,0,52.47,2678.93,0,1.01,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,0,1,12,1,0,18.84,219.13,0,1.45,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
1,0,0,0,61,1,1,61.35,3737.01,0,0.99,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
1,0,0,0,47,1,1,88.13,4138.9,1,1.84,2,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
0,0,1,0,23,1,1,62.23,1441.11,0,2.59,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1,1,1,0,1,0,0,57.07,85.39,0,28.54,2,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,64,0,0,76.68,4920.85,1,1.18,2,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,1,1,0,65,1,0,61.56,4011.3,1,0.93,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0,0,1,1,46,0,1,44.31,2051.55,0,0.94,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,0,1,0,56,1,0,82.13,4597.47,0,1.44,2,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,0,0,12,1,0,70.86,869.34,0,5.45,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,1,60,1,0,68.44,4104.81,0,1.12,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,1,0,1,38,1,1,73.89,2815.9,1,1.89,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,10,0,0,73.37,739.47,1,6.67,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,16,0,1,111.56,1772.88,0,6.56,5,1,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,1,0,47,1,1,82.93,3877.69,0,1.73,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,50,1,1,92.68,4640.58,0,1.82,3,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True
1,0,0,0,13,1,1,98.5,1296.15,1,7.04,3,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
0,1,1,0,34,1,0,56.41,1918.38,1,1.61,2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,0,0,0,2,1,1,19.81,43.87,0,6.6,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
0,1,0,1,41,1,0,79.09,3242.05,1,1.88,3,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
1,0,1,0,48,1,1,107.86,5159.97,1,2.2,4,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1,1,1,0,34,1,0,82.28,2806.96,1,2.35,2,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0,0,0,21,1,1,27.94,593.06,1,1.27,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,0,0,1,48,1,0,85.2,4092.44,1,1.74,2,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,44,1,1,89.77,3953.25,1,1.99,2,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
0,0,0,1,4,0,0,57.11,220.76,1,11.42,2,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0,0,0,42,1,1,55.43,2325.15,0,1.29,2,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,33,1,1,57.85,1906.97,0,1.7,2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0,0,0,0,20,1,1,19.12,374.85,0,0.91,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,1,0,1,1,0,18.25,36.54,0,9.12,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,0,0,0,7,1,0,77.7,529.16,1,9.71,3,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,1,0,60,1,1,71.9,4307.87,1,1.18,3,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,0,1,4,1,1,75.41,305.59,1,15.08,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,64,1,1,82.16,5267.88,1,1.26,2,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,1,1,3,1,0,78.55,232.55,1,19.64,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,0,60,1,1,48.82,2930.36,1,0.8,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,0,1,37,1,0,88.33,3271.28,0,2.32,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0,0,0,46,0,1,94.47,4345.19,0,2.01,4,1,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
1,0,0,0,8,1,1,68.36,553.56,1,7.6,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,4,1,1,62.98,250.8,1,12.6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1,0,1,0,34,1,0,66.37,2258.75,1,1.9,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,0,62,1,1,95.63,5916.66,1,1.52,2,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1,0,0,0,4,1,1,90.91,359.36,1,18.18,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
0,0,0,0,8,1,0,95.21,769.99,1,10.58,2,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,58,1,1,61.91,3578.76,0,1.05,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,1,35,1,0,18.25,654.16,0,0.51,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,1,0,42,1,0,77.38,3260.55,1,1.8,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,1,1,10,1,1,101.53,1018.22,1,9.23,3,1,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1,0,1,0,13,1,1,87.21,1145.87,0,6.23,2,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,0,0,0,27,1,0,60.76,1656.57,1,2.17,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,3,1,0,51.03,156.31,1,12.76,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,0,1,66,1,1,101.0,6672.73,0,1.51,3,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,0,22,1,1,96.51,2128.05,0,4.2,4,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1,0,1,1,7,1,1,19.55,133.58,0,2.44,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
0,1,0,0,1,1,1,76.85,70.37,1,38.42,3,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,0,1,0,46,1,0,76.67,3520.0,0,1.63,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0,0,0,1,18,1,1,103.41,1863.43,0,5.44,3,1,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1,1,0,0,9,0,1,23.95,208.86,0,2.4,0,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0,47,1,1,32.42,1536.47,0,0.68,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
0,0,1,1,22,1,1,97.17,2128.17,1,4.22,3,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1,30,1,0,49.08,1473.43,1,1.58,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,0,3,1,1,81.93,250.9,0,20.48,3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
0,0,0,0,11,1,0,75.48,825.07,1,6.29,3,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0,0,1,22,1,0,115.16,2537.69,1,5.01,5,1,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,1,0,0,16,1,1,94.21,1495.99,1,5.54,2,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1,0,1,1,3,0,1,74.78,218.89,1,18.7,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,3,0,1,58.32,171.85,0,14.58,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
0,0,1,0,5,1,1,93.84,461.04,1,15.64,2,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,0,0,0,7,1,0,52.23,373.62,1,6.53,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,0,7,1,1,31.22,214.31,0,3.9,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,1,1,45,1,1,91.77,4115.93,1,2.0,3,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
1,0,1,0,8,0,0,21.5,174.8,0,2.39,0,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1,0,0,0,15,1,1,69.63,1034.32,0,4.35,3,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0,1,0,34,1,1,61.4,2082.15,0,1.75,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,0,1,0,4,1,1,87.34,339.86,1,17.47,2,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,0,49,1,0,77.9,3794.03,1,1.56,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,1,0,1,1,0,100.3,97.44,0,50.15,3,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,1,0,1,1,0,91.31,90.57,1,45.66,2,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,0,1,1,1,90.14,109.16,1,45.07,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,1,0,0,5,1,1,64.9,302.63,1,10.82,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,0,0,0,61,1,1,85.74,5220.36,0,1.38,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,0,61,1,0,26.66,1628.09,0,0.43,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
1,0,1,1,5,1,1,63.43,325.33,1,10.57,2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0,1,1,58,1,1,58.37,3390.31,1,0.99,2,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,0,55,1,1,90.09,4960.33,1,1.61,2,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0,0,0,9,1,0,60.64,545.14,0,6.06,3,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,0,0,0,46,1,0,87.54,4026.86,1,1.86,3,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
0,0,0,0,5,1,1,18.25,89.67,0,3.04,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,1,46,1,1,68.25,3155.98,0,1.45,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1,0,1,1,10,1,0,18.25,172.72,0,1.66,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
1,0,0,0,47,1,1,90.99,4275.44,1,1.9,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0,0,0,0,58,1,1,55.66,3236.2,0,0.94,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,0,25,1,1,102.66,2555.12,1,3.95,3,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0,1,1,1,54,1,1,22.17,1200.33,0,0.4,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,0,0,0,47,1,0,69.18,3256.89,1,1.44,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
0,0,0,1,68,1,1,58.41,3988.6,0,0.85,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
0,1,1,1,4,1,1,78.95,321.18,0,15.79,2,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,1,0,3,1,1,85.55,250.64,1,21.39,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
1,1,1,0,12,0,1,87.08,1053.86,0,6.7,2,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1,0,1,0,34,1,0,73.17,2498.71,1,2.09,2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0,0,0,67,1,0,58.26,3904.07,0,0.86,2,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,1,1,55,1,1,93.3,5107.62,0,1.67,2,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,11,1,1,31.28,348.37,0,2.61,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,1,1,1,4,1,1,21.19,93.75,1,4.24,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,8,1,1,91.6,735.99,1,10.18,2,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,0,46,1,1,44.83,2051.64,1,0.95,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,1,7,1,0,28.48,192.7,1,3.56,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,0,0,19,1,0,59.49,1128.03,0,2.97,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
1,0,0,0,2,1,1,96.65,187.01,1,32.22,2,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
1,0,0,0,52,1,1,74.09,3847.7,0,1.4,3,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0,0,0,51,1,1,87.74,4467.38,0,1.69,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,1,0,0,48,1,1,97.36,4652.72,1,1.99,3,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,0,0,0,29,1,0,80.36,2339.7,1,2.68,2,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1,1,0,1,24,1,1,56.61,1377.38,1,2.26,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,59,1,1,79.34,4675.54,0,1.32,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,1,0,0,58,0,0,48.99,2852.01,1,0.83,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1,0,36,1,0,21.44,775.61,0,0.58,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
